0,0x13,0x13,0x2,0x2,0x2,0x12,0x12,0x12,0x3,0x3,0x3,0x13,0x13,0x3,0x3,0x3,0x3,0x2,0x12,0x12,0x22,0x22,0x21,0x11,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x12,0x22,0x22,0x22,0x12,0x12,0x2,0x2,0x2,0x2,0x3,0x3,0x3,0x3,0x2,0x2,0x3,0x3,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x1,0x1,0x3,0x3,0x3,0x13,0x13,0x13,0x23,0x22,0x22,0x12,0x12,0x2,0x2,0x12,0x12,0x12,0x12,0x13,0x3,0x3,0x3,0x3,0x3,0x13,0x13
0,0x13,0x13,0x2,0x2,0x2,0x12,0x12,0x12,0x3,0x3,0x3,0x13,0x13,0x3,0x3,0x3,0x3,0x2,0x12,0x12,0x22,0x22,0x21,0x11,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x12,0x22,0x22,0x22,0x12,0x12,0x2,0x2,0x2,0x2,0x3,0x3,0x3,0x3,0x2,0x2,0x3,0x3,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x13,0x13,0x13,0x23,0x22,0x22,0x12,0x12,0x2,0x2,0x12,0x12,0x12,0x12,0x13,0x3,0x3,0x3,0x3,0x3,0x13,0x13
0,0x13,0x13,0x2,0x2,0x2,0x12,0x12,0x12,0x3,0x3,0x3,0x13,0x13,0x3,0x3,0x3,0x3,0x2,0x12,0x12,0x22,0x22,0x21,0x11,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x12,0x22,0x22,0x22,0x12,0x12,0x2,0x2,0x2,0x2,0x3,0x3,0x3,0x3,0x2,0x2,0x3,0x3,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x1,0x1,0x1,0x23,0x22,0x22,0x12,0x12,0x2,0x2,0x12,0x12,0x12,0x12,0x13,0x3,0x3,0x3,0x3,0x3,0x13,0x13
0,0x13,0x13,0x2,0x2,0x2,0x12,0x12,0x12,0x3,0x3,0x3,0x13,0x13,0x3,0x3,0x3,0x3,0x2,0x12,0x12,0x22,0x22,0x21,0x11,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x12,0x22,0x22,0x22,0x12,0x12,0x2,0x2,0x2,0x2,0x3,0x3,0x3,0x3,0x2,0x2,0x3,0x3,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x2,0x12,0x12,0x2,0x2,0x12,0x12,0x12,0x12,0x13,0x3,0x3,0x3,0x3,0x3,0x13,0x13
0,0x13,0x13,0x2,0x2,0x2,0x12,0x12,0x12,0x3,0x3,0x3,0x13,0x13,0x3,0x3,0x3,0x3,0x2,0x12,0x12,0x22,0x22,0x21,0x11,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x12,0x22,0x22,0x22,0x12,0x12,0x2,0x2,0x2,0x2,0x3,0x3,0x3,0x3,0x2,0x2,0x3,0x3,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x12,0x12,0x12,0x12,0x13,0x3,0x3,0x3,0x3,0x3,0x13,0x13
0,0x13,0x13,0x2,0x2,0x2,0x12,0x12,0x12,0x3,0x3,0x3,0x13,0x13,0x3,0x3,0x3,0x3,0x2,0x12,0x12,0x22,0x22,0x21,0x11,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x12,0x22,0x22,0x22,0x12,0x12,0x2,0x2,0x2,0x2,0x3,0x3,0x3,0x3,0x2,0x2,0x3,0x3,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x3,0x12,0x12,0x12,0x13,0x3,0x3,0x3,0x3,0x3,0x13,0x13
0,0x13,0x13,0x2,0x2,0x2,0x12,0x12,0x12,0x3,0x3,0x3,0x13,0x13,0x3,0x3,0x3,0x3,0x2,0x12,0x12,0x22,0x22,0x21,0x11,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x12,0x22,0x22,0x22,0x12,0x12,0x2,0x2,0x2,0x2,0x3,0x3,0x3,0x3,0x2,0x2,0x3,0x3,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x3,0x13,0x13,0x12,0x13,0x3,0x3,0x3,0x3,0x3,0x13,0x13
0,0x13,0x13,0x2,0x2,0x2,0x12,0x12,0x12,0x3,0x3,0x3,0x13,0x13,0x3,0x3,0x3,0x3,0x2,0x12,0x12,0x22,0x22,0x21,0x11,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x12,0x22,0x22,0x22,0x12,0x12,0x2,0x2,0x2,0x2,0x3,0x3,0x3,0x3,0x2,0x2,0x3,0x3,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x3,0x13,0x13,0x12,0x2,0x2,0x2,0x3,0x3,0x3,0x13,0x13
0,0x13,0x13,0x2,0x2,0x2,0x12,0x12,0x12,0x3,0x3,0x3,0x13,0x13,0x3,0x3,0x3,0x3,0x2,0x12,0x12,0x22,0x22,0x21,0x11,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x12,0x22,0x22,0x22,0x12,0x12,0x2,0x2,0x2,0x2,0x3,0x3,0x3,0x3,0x2,0x2,0x3,0x3,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x3,0x13,0x13,0x12,0x2,0x2,0x2,0x2,0x2,0x2,0x13,0x13
0,0x13,0x13,0x2,0x2,0x2,0x12,0x12,0x12,0x3,0x3,0x3,0x13,0x13,0x3,0x3,0x3,0x3,0x2,0x12,0x12,0x22,0x22,0x21,0x11,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x12,0x22,0x22,0x22,0x12,0x12,0x2,0x2,0x2,0x2,0x3,0x3,0x3,0x3,0x2,0x2,0x3,0x3,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x1,0x1,0x1,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x3,0x13,0x13,0x12,0x2,0x2,0x2,0x2,0x2,0x2,0x2,0x2
